<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.21	00:00:00	1.20357	1.20438	1.19986	1.20355	65833	0	50
2021.04.22	00:00:00	1.20349	1.20696	1.19937	1.20160	92584	0	50
2021.04.23	00:00:00	1.20148	1.21000	1.20092	1.20976	69600	0	50
2021.04.26	00:00:00	1.20910	1.21169	1.20611	1.20858	70089	0	50
2021.04.27	00:00:00	1.20831	1.20928	1.20569	1.20915	65174	0	50
2021.04.28	00:00:00	1.20888	1.21348	1.20563	1.21256	96073	0	50
2021.04.29	00:00:00	1.21234	1.21501	1.21022	1.21198	78645	0	50
2021.04.30	00:00:00	1.21160	1.21267	1.20167	1.20206	85789	0	50
2021.05.03	00:00:00	1.20308	1.20762	1.20131	1.20631	65512	0	50
2021.05.04	00:00:00	1.20630	1.20640	1.19992	1.20137	85192	0	50
2021.05.05	00:00:00	1.20122	1.20267	1.19859	1.20053	70242	0	50
2021.05.06	00:00:00	1.20037	1.20717	1.19933	1.20640	69374	0	50
2021.05.07	00:00:00	1.20650	1.21715	1.20529	1.21620	111180	0	50
2021.05.10	00:00:00	1.21593	1.21783	1.21277	1.21283	85793	0	50
2021.05.11	00:00:00	1.21284	1.21817	1.21231	1.21482	92516	0	50
2021.05.12	00:00:00	1.21470	1.21524	1.20656	1.20706	128794	0	50
2021.05.13	00:00:00	1.20696	1.21062	1.20515	1.20786	112798	0	50
2021.05.14	00:00:00	1.20780	1.21478	1.20709	1.21442	98854	0	50
2021.05.17	00:00:00	1.21449	1.21690	1.21262	1.21517	79884	0	50
2021.05.18	00:00:00	1.21472	1.22342	1.21472	1.22232	85968	0	50
2021.05.19	00:00:00	1.22215	1.22456	1.21600	1.21757	111291	0	50
2021.05.20	00:00:00	1.21682	1.22292	1.21682	1.22280	78081	0	50
2021.05.21	00:00:00	1.22270	1.22398	1.21609	1.21805	107527	0	50
2021.05.24	00:00:00	1.21630	1.22300	1.21630	1.22160	77627	0	50
2021.05.25	00:00:00	1.22143	1.22665	1.22096	1.22520	89746	0	50
2021.05.26	00:00:00	1.22477	1.22630	1.21821	1.21925	84864	0	50
2021.05.27	00:00:00	1.21917	1.22150	1.21752	1.21943	79266	0	50
2021.05.28	00:00:00	1.21939	1.22049	1.21327	1.21895	79489	0	50
2021.05.31	00:00:00	1.21998	1.22314	1.21835	1.22242	43009	0	50
2021.06.01	00:00:00	1.22235	1.22545	1.22119	1.22138	61649	0	50
2021.06.02	00:00:00	1.22122	1.22267	1.21641	1.22097	66249	0	50
2021.06.03	00:00:00	1.22110	1.22142	1.21184	1.21269	78595	0	50
2021.06.04	00:00:00	1.21264	1.21859	1.21040	1.21661	86414	0	50
2021.06.07	00:00:00	1.21598	1.22019	1.21448	1.21895	47411	0	50
2021.06.08	00:00:00	1.21885	1.21942	1.21644	1.21727	57311	0	50
2021.06.09	00:00:00	1.21727	1.22180	1.21712	1.21791	45063	0	50
2021.06.10	00:00:00	1.21797	1.21948	1.21434	1.21761	76993	0	50
2021.06.11	00:00:00	1.21707	1.21930	1.20927	1.21065	62167	0	50
2021.06.14	00:00:00	1.21027	1.21307	1.20944	1.21196	47755	0	50
2021.06.15	00:00:00	1.21177	1.21474	1.21014	1.21254	56790	0	50
2021.06.16	00:00:00	1.21256	1.21349	1.19952	1.19956	103304	0	50
2021.06.17	00:00:00	1.19937	1.20064	1.18919	1.19059	111771	0	50
2021.06.18	00:00:00	1.19071	1.19250	1.18475	1.18596	125764	0	50
2021.06.21	00:00:00	1.18541	1.19213	1.18477	1.19180	142493	0	50
2021.06.22	00:00:00	1.19176	1.19527	1.18811	1.19410	100255	0	50
2021.06.23	00:00:00	1.19336	1.19702	1.19115	1.19266	98425	0	50
2021.06.24	00:00:00	1.19255	1.19564	1.19177	1.19313	93528	0	50
2021.06.25	00:00:00	1.19312	1.19753	1.19264	1.19373	83830	0	50
2021.06.28	00:00:00	1.19317	1.19445	1.19024	1.19240	86286	0	50
2021.06.29	00:00:00	1.19229	1.19299	1.18778	1.18963	90905	0	50
2021.06.30	00:00:00	1.18967	1.19091	1.18452	1.18575	110049	0	50
2021.07.01	00:00:00	1.18556	1.18843	1.18375	1.18496	104893	0	50
2021.07.02	00:00:00	1.18501	1.18741	1.18072	1.18646	118933	0	50
2021.07.05	00:00:00	1.18578	1.18806	1.18515	1.18611	72712	0	50
2021.07.06	00:00:00	1.18572	1.18952	1.18069	1.18233	131369	0	50
2021.07.07	00:00:00	1.18233	1.18360	1.17816	1.17906	123774	0	50
2021.07.08	00:00:00	1.17898	1.18679	1.17836	1.18463	152489	0	50
2021.07.09	00:00:00	1.18410	1.18811	1.18252	1.18774	101919	0	50
2021.07.12	00:00:00	1.18697	1.18802	1.18363	1.18598	92896	0	50
2021.07.13	00:00:00	1.18588	1.18752	1.17722	1.17765	125747	0	50
2021.07.14	00:00:00	1.17757	1.18388	1.17720	1.18361	98510	0	50
2021.07.15	00:00:00	1.18352	1.18508	1.17963	1.18109	104202	0	50
2021.07.16	00:00:00	1.18116	1.18224	1.17923	1.18055	93336	0	50
2021.07.19	00:00:00	1.18029	1.18245	1.17637	1.17987	106986	0	50
2021.07.20	00:00:00	1.17986	1.18026	1.17556	1.17805	106599	0	50
2021.07.21	00:00:00	1.17782	1.18046	1.17519	1.17942	84478	0	50
2021.07.22	00:00:00	1.17912	1.18305	1.17574	1.17710	112415	0	50
2021.07.23	00:00:00	1.17708	1.17866	1.17545	1.17693	77478	0	50
2021.07.26	00:00:00	1.17686	1.18173	1.17633	1.18021	95477	0	50
2021.07.27	00:00:00	1.18029	1.18411	1.17701	1.18161	86159	0	50
2021.07.28	00:00:00	1.18163	1.18496	1.17725	1.18425	120087	0	50
2021.07.29	00:00:00	1.18423	1.18927	1.18398	1.18866	79622	0	50
2021.07.30	00:00:00	1.18863	1.19088	1.18517	1.18729	89597	0	50
2021.08.02	00:00:00	1.18625	1.18969	1.18589	1.18715	77242	0	50
2021.08.03	00:00:00	1.18672	1.18934	1.18535	1.18648	77791	0	50
2021.08.04	00:00:00	1.18627	1.18997	1.18327	1.18370	76219	0	50
2021.08.05	00:00:00	1.18362	1.18573	1.18282	1.18317	69024	0	50
2021.08.06	00:00:00	1.18327	1.18355	1.17544	1.17612	77474	0	50
2021.08.09	00:00:00	1.17584	1.17689	1.17349	1.17362	69571	0	50
2021.08.10	00:00:00	1.17357	1.17429	1.17096	1.17202	62257	0	50
2021.08.11	00:00:00	1.17192	1.17539	1.17061	1.17396	82137	0	50
2021.08.12	00:00:00	1.17369	1.17483	1.17237	1.17302	55358	0	50
2021.08.13	00:00:00	1.17293	1.18047	1.17283	1.17961	51994	0	50
2021.08.16	00:00:00	1.17934	1.18010	1.17675	1.17757	48293	0	50
2021.08.17	00:00:00	1.17771	1.17847	1.17080	1.17080	69255	0	50
2021.08.18	00:00:00	1.17097	1.17428	1.16937	1.17089	70471	0	50
2021.08.19	00:00:00	1.17091	1.17157	1.16657	1.16766	87922	0	50
2021.08.20	00:00:00	1.16750	1.17046	1.16640	1.16995	60302	0	50
2021.08.23	00:00:00	1.16898	1.17504	1.16891	1.17456	60022	0	50
2021.08.24	00:00:00	1.17453	1.17652	1.17273	1.17576	55034	0	50
2021.08.25	00:00:00	1.17556	1.17745	1.17262	1.17725	63621	0	50
2021.08.26	00:00:00	1.17709	1.17790	1.17460	1.17518	67419	0	50
2021.08.27	00:00:00	1.17513	1.18024	1.17350	1.17961	91600	0	50
2021.08.30	00:00:00	1.17927	1.18099	1.17827	1.17966	54012	0	50
2021.08.31	00:00:00	1.17964	1.18452	1.17947	1.18082	81748	0	50
2021.09.01	00:00:00	1.18089	1.18572	1.17936	1.18398	71782	0	50
2021.09.02	00:00:00	1.18386	1.18760	1.18344	1.18752	51955	0	50
2021.09.03	00:00:00	1.18748	1.19091	1.18656	1.18775	85939	0	50
2021.09.06	00:00:00	1.18747	1.18863	1.18558	1.18696	41459	0	50
2021.09.07	00:00:00	1.18693	1.18852	1.18374	1.18420	75655	0	50
2021.09.08	00:00:00	1.18381	1.18512	1.18021	1.18155	74881	0	50
2021.09.09	00:00:00	1.18151	1.18414	1.18052	1.18235	79977	0	50
2021.09.10	00:00:00	1.18235	1.18512	1.18093	1.18110	59142	0	50
